date,interest_rate,hicp,trade_goods,inflation_gap,output_gap,ca_gap,ca_nowcast,ca_actual,ca_lagged,ca_gap_nowcast,ca_gap_lagged,info_gap,i_counterfactual,policy_diff_bp
2017-04-01,-0.3303889,1.4,-3567.0,-0.6000000000000001,-22.593169127433733,-0.12557684584737716,-4052.7433291506536,-3567.0,-9523.0,-0.42044366127893373,-3.741121613830503,3.320677952551569,-0.3568916882121521,-2.650278821215213
2017-05-01,-0.3294545,0.9,-3104.0,-1.1,-6.65341271570703,0.13979179061474975,-2707.359396490897,-3104.0,-5772.0,0.38198937469360017,-1.4893484142557405,1.8713377889493406,-0.34438990469825226,-1.4935404698252275
2017-06-01,-0.33,0.8,-2233.0,-1.2,21.615370341028342,0.6491024390603856,-2317.261466160471,-2233.0,-3084.0,0.5976149299379109,0.12910352895487065,0.4685114009830402,-0.333739254035668,-0.3739254035667994
2017-07-01,-0.3304286,0.8,-4892.0,-1.2,-64.05399459446454,-0.9558156892119687,-2586.2913752294435,-4892.0,-3567.0,0.442510809776013,-0.15225248496062319,0.5947632947366361,-0.33517548779279394,-0.4746887792793919
2017-08-01,-0.329087,1.0,-4666.0,-1.0,-50.819836013310734,-0.8250858937359719,-3836.520090160996,-4666.0,-3104.0,-0.32034088299447644,0.12540331979907088,-0.4457442027935473,-0.32552945410960293,0.35575458903970847
2017-09-01,-0.329381,1.1,-3363.0,-0.8999999999999999,-8.20686602231062,-0.03313515793328337,-3246.4109369294033,-3363.0,-2233.0,0.03781428227591318,0.6545182577930324,-0.6167039755171192,-0.32445900061124155,0.49219993887584246
2017-10-01,-0.3295455,1.2,-3914.0,-0.8,-23.793473683735193,-0.3768322993090915,-3754.019028167044,-3914.0,-4892.0,-0.2790817901376254,-0.9744033550189796,0.6953215648813542,-0.3350949572002181,-0.55494572002181
2017-11-01,-0.329,1.2,-3381.0,-0.8,-6.48406228432351,-0.05313941293446872,-3702.5129764619164,-3381.0,-4666.0,-0.24963177444413193,-0.8384659875790693,0.5888342131349373,-0.33369956697571146,-0.46995669757114444
2017-12-01,-0.3278947,1.2,1366.0,-0.8,147.92528120292215,2.628368561769481,-1430.9666066985483,1366.0,-3363.0,1.0239996313167286,-0.08423467662936565,1.1082343079460941,-0.336739670687497,-0.8844970687497011
2018-01-01,-0.3284545,1.5,-6606.0,-0.5,-112.76938139932675,-1.9239327107115094,-4803.073643201363,-6606.0,-3914.0,-0.8982741156907296,-0.392493044106534,-0.5057810715841955,-0.32441779158881207,0.4036708411187917
2018-02-01,-0.3285,1.3,-7409.0,-0.7,-117.24568529577706,-2.2369644605714036,-4918.8935517419195,-7409.0,-3381.0,-0.8828074739701096,-0.046478046740982236,-0.8363294272291274,-0.3218251396244515,0.6674860375548541
2018-03-01,-0.3279048,1.7,-4166.0,-0.30000000000000004,-20.006225494624186,-0.45137063511357106,-3477.80165608551,-4166.0,1366.0,-0.07406125574636802,2.5815856431383803,-2.6556468988847484,-0.3067097162450938,2.1195083754906197
2018-04-01,-0.32845,1.8,-4358.0,-0.19999999999999996,-22.962162434200735,-0.5402239412578772,-4566.455689391948,-4358.0,-6606.0,-0.6543719869265745,-1.7712040445517339,1.1168320576251594,-0.3373635905121537,-0.891359051215368
2018-05-01,-0.3252273,2.3,-6508.0,0.2999999999999998,-72.6952905250627,-1.6624798886653043,-4899.460131436692,-6508.0,-7409.0,-0.8003882429997704,-2.1453678730796466,1.3449796300798762,-0.3359617677186404,-1.0734467718640395
2018-06-01,-0.3220476,2.3,-3110.0,0.2999999999999998,16.824533490961326,0.1636593813144683,-4022.883465100951,-3110.0,-4166.0,-0.3263169285976429,-0.40313255112845614,0.07681562253081325,-0.3226606760659143,-0.06130760659143197
